dep_iata,airline_iata,flight_iata,dep_time,dep_estimated,dep_actual,arr_iata,arr_time,arr_estimated,arr_actual,status,dep_delayed,arr_delayed
ORD,JL,JL7384,2023-10-24 12:03,2023-10-24 12:06,2023-10-24 12:06,MIA,2023-10-24 16:04,2023-10-24 15:55,N/A,active,3,
MCO,IB,IB4975,2023-10-24 14:52,N/A,N/A,MIA,2023-10-24 16:02,2023-10-24 16:00,N/A,active,,
MCO,AA,AA2495,2023-10-24 14:52,N/A,N/A,MIA,2023-10-24 16:02,2023-10-24 16:00,N/A,active,,
MCO,GF,GF6411,2023-10-24 14:52,N/A,N/A,MIA,2023-10-24 16:02,2023-10-24 16:00,N/A,active,,
EWR,NK,NK3120,2023-10-24 13:27,2023-10-24 13:20,2023-10-24 13:20,MIA,2023-10-24 16:39,2023-10-24 16:00,N/A,active,,
MCO,G3,G36310,2023-10-24 14:52,N/A,N/A,MIA,2023-10-24 16:02,2023-10-24 16:00,N/A,active,,
MCO,QF,QF4157,2023-10-24 14:52,N/A,N/A,MIA,2023-10-24 16:02,2023-10-24 16:00,N/A,active,,
ORD,NK,NK3151,2023-10-24 11:59,2023-10-24 11:52,2023-10-24 11:52,MIA,2023-10-24 16:06,2023-10-24 16:01,N/A,active,,
PTY,CM,CM485,2023-10-24 11:58,N/A,N/A,MIA,2023-10-24 16:08,N/A,N/A,active,,
PTY,UA,UA7100,2023-10-24 11:58,N/A,N/A,MIA,2023-10-24 16:08,N/A,N/A,active,,
DCA,AA,AA830,2023-10-24 13:50,2023-10-24 13:47,2023-10-24 13:47,MIA,2023-10-24 16:41,2023-10-24 16:09,N/A,active,,
DCA,G3,G36149,2023-10-24 13:50,2023-10-24 13:47,2023-10-24 13:47,MIA,2023-10-24 16:41,2023-10-24 16:09,N/A,active,,
ATL,AA,AA2871,2023-10-24 14:39,2023-10-24 14:29,2023-10-24 14:29,MIA,2023-10-24 16:35,2023-10-24 16:13,N/A,active,,
ATL,GF,GF4396,2023-10-24 14:39,2023-10-24 14:29,2023-10-24 14:29,MIA,2023-10-24 16:35,2023-10-24 16:13,N/A,active,,
ATL,G3,G36369,2023-10-24 14:39,2023-10-24 14:29,2023-10-24 14:29,MIA,2023-10-24 16:35,2023-10-24 16:13,N/A,active,,
ATL,QR,QR2244,2023-10-24 14:39,2023-10-24 14:29,2023-10-24 14:29,MIA,2023-10-24 16:35,2023-10-24 16:13,N/A,active,,
ATL,BA,BA1668,2023-10-24 14:39,2023-10-24 14:29,2023-10-24 14:29,MIA,2023-10-24 16:35,2023-10-24 16:13,N/A,active,,
ATL,IB,IB4248,2023-10-24 14:39,2023-10-24 14:29,2023-10-24 14:29,MIA,2023-10-24 16:35,2023-10-24 16:13,N/A,active,,
DEN,NK,NK3139,2023-10-24 10:20,2023-10-24 10:13,2023-10-24 10:13,MIA,2023-10-24 16:14,N/A,N/A,active,,
EZE,AR,AR1304,2023-10-24 08:05,N/A,N/A,MIA,2023-10-24 16:15,2023-10-24 16:17,N/A,active,,2
EZE,LY,LY8842,2023-10-24 08:05,N/A,N/A,MIA,2023-10-24 16:15,2023-10-24 16:17,N/A,active,,2
EZE,DL,DL7612,2023-10-24 08:05,N/A,N/A,MIA,2023-10-24 16:15,2023-10-24 16:17,N/A,active,,2
FCO,AZ,AZ630,2023-10-24 10:40,2023-10-24 10:57,2023-10-24 10:57,MIA,2023-10-24 15:55,2023-10-24 16:18,N/A,active,17,23
FCO,EY,EY2924,2023-10-24 10:40,2023-10-24 10:57,2023-10-24 10:57,MIA,2023-10-24 15:55,2023-10-24 16:18,N/A,active,17,23
YUL,TS,TS120,2023-10-24 13:00,2023-10-24 13:18,2023-10-24 13:36,MIA,2023-10-24 16:40,2023-10-24 16:23,N/A,active,18,
YUL,PD,PD7120,2023-10-24 13:00,2023-10-24 13:18,2023-10-24 13:36,MIA,2023-10-24 16:40,2023-10-24 16:23,N/A,active,18,
JFK,JL,JL7470,2023-10-24 13:29,2023-10-24 13:32,2023-10-24 13:32,MIA,2023-10-24 16:39,2023-10-24 16:24,N/A,active,3,
JFK,AA,AA216,2023-10-24 13:29,2023-10-24 13:32,2023-10-24 13:32,MIA,2023-10-24 16:39,2023-10-24 16:24,N/A,active,3,
JFK,G3,G36036,2023-10-24 13:29,2023-10-24 13:32,2023-10-24 13:32,MIA,2023-10-24 16:39,2023-10-24 16:24,N/A,active,3,
JFK,QR,QR7784,2023-10-24 13:29,2023-10-24 13:32,2023-10-24 13:32,MIA,2023-10-24 16:39,2023-10-24 16:24,N/A,active,3,
JFK,MH,MH9496,2023-10-24 13:29,2023-10-24 13:32,2023-10-24 13:32,MIA,2023-10-24 16:39,2023-10-24 16:24,N/A,active,3,
JFK,IB,IB4925,2023-10-24 13:29,2023-10-24 13:32,2023-10-24 13:32,MIA,2023-10-24 16:39,2023-10-24 16:24,N/A,active,3,
JFK,B6,B64281,2023-10-24 13:29,2023-10-24 13:32,2023-10-24 13:32,MIA,2023-10-24 16:39,2023-10-24 16:24,N/A,active,3,
JFK,BA,BA5203,2023-10-24 13:29,2023-10-24 13:32,2023-10-24 13:32,MIA,2023-10-24 16:39,2023-10-24 16:24,N/A,active,3,
BOS,G3,G36231,2023-10-24 13:07,2023-10-24 13:04,2023-10-24 13:04,MIA,2023-10-24 16:46,2023-10-24 16:27,N/A,active,,
BOS,BA,BA1731,2023-10-24 13:07,2023-10-24 13:04,2023-10-24 13:04,MIA,2023-10-24 16:46,2023-10-24 16:27,N/A,active,,
BOS,B6,B64128,2023-10-24 13:07,2023-10-24 13:04,2023-10-24 13:04,MIA,2023-10-24 16:46,2023-10-24 16:27,N/A,active,,
BOS,AA,AA2247,2023-10-24 13:07,2023-10-24 13:04,2023-10-24 13:04,MIA,2023-10-24 16:46,2023-10-24 16:27,N/A,active,,
CLT,G3,G36082,2023-10-24 14:37,2023-10-24 14:34,2023-10-24 14:34,MIA,2023-10-24 16:42,2023-10-24 16:30,N/A,active,,
CLT,AA,AA2358,2023-10-24 14:37,2023-10-24 14:34,2023-10-24 14:34,MIA,2023-10-24 16:42,2023-10-24 16:30,N/A,active,,
SFO,QF,QF4105,2023-10-24 08:00,2023-10-24 08:01,2023-10-24 08:01,MIA,2023-10-24 16:27,2023-10-24 16:31,N/A,active,1,4
SFO,IB,IB4503,2023-10-24 08:00,2023-10-24 08:01,2023-10-24 08:01,MIA,2023-10-24 16:27,2023-10-24 16:31,N/A,active,1,4
SFO,QR,QR7913,2023-10-24 08:00,2023-10-24 08:01,2023-10-24 08:01,MIA,2023-10-24 16:27,2023-10-24 16:31,N/A,active,1,4
SFO,BA,BA5609,2023-10-24 08:00,2023-10-24 08:01,2023-10-24 08:01,MIA,2023-10-24 16:27,2023-10-24 16:31,N/A,active,1,4
SFO,AA,AA645,2023-10-24 08:00,2023-10-24 08:01,2023-10-24 08:01,MIA,2023-10-24 16:27,2023-10-24 16:31,N/A,active,1,4
SFO,G3,G36303,2023-10-24 08:00,2023-10-24 08:01,2023-10-24 08:01,MIA,2023-10-24 16:27,2023-10-24 16:31,N/A,active,1,4
SDQ,BA,BA5583,2023-10-24 14:20,2023-10-24 14:11,2023-10-24 14:11,MIA,2023-10-24 16:44,2023-10-24 16:32,N/A,active,,
SDQ,AA,AA987,2023-10-24 14:20,2023-10-24 14:11,2023-10-24 14:11,MIA,2023-10-24 16:44,2023-10-24 16:32,N/A,active,,
LHR,IB,IB4228,2023-10-24 12:35,2023-10-24 12:25,2023-10-24 12:25,MIA,2023-10-24 17:18,2023-10-24 16:34,N/A,active,,
LHR,BA,BA1528,2023-10-24 12:35,2023-10-24 12:25,2023-10-24 12:25,MIA,2023-10-24 17:18,2023-10-24 16:34,N/A,active,,
LHR,QR,QR2239,2023-10-24 12:35,2023-10-24 12:25,2023-10-24 12:25,MIA,2023-10-24 17:18,2023-10-24 16:34,N/A,active,,
LHR,GF,GF6613,2023-10-24 12:35,2023-10-24 12:25,2023-10-24 12:25,MIA,2023-10-24 17:18,2023-10-24 16:34,N/A,active,,
LHR,LY,LY8060,2023-10-24 12:35,2023-10-24 12:25,2023-10-24 12:25,MIA,2023-10-24 17:18,2023-10-24 16:34,N/A,active,,
LHR,MH,MH9401,2023-10-24 12:35,2023-10-24 12:25,2023-10-24 12:25,MIA,2023-10-24 17:18,2023-10-24 16:34,N/A,active,,
LHR,AY,AY4029,2023-10-24 12:35,2023-10-24 12:25,2023-10-24 12:25,MIA,2023-10-24 17:18,2023-10-24 16:34,N/A,active,,
LHR,AA,AA39,2023-10-24 12:35,2023-10-24 12:25,2023-10-24 12:25,MIA,2023-10-24 17:18,2023-10-24 16:34,N/A,active,,
MSP,1I,1I408,2023-10-24 12:00,N/A,N/A,MIA,2023-10-24 16:36,N/A,N/A,scheduled,,
ANU,AA,AA283,2023-10-24 13:33,2023-10-24 13:20,2023-10-24 13:20,MIA,2023-10-24 16:56,2023-10-24 16:36,N/A,active,,
LIR,AA,AA1338,2023-10-24 12:00,2023-10-24 11:49,2023-10-24 11:49,MIA,2023-10-24 16:52,2023-10-24 16:37,N/A,active,,
MSY,WN,WN2182,2023-10-24 13:50,2023-10-24 13:57,N/A,MIA,2023-10-24 16:35,2023-10-24 16:42,N/A,scheduled,7,7
ATL,F9,F9722,2023-10-24 14:30,2023-10-24 15:00,N/A,MIA,2023-10-24 16:29,2023-10-24 16:44,N/A,scheduled,30,15
DFW,NK,NK3161,2023-10-24 12:47,2023-10-24 12:53,2023-10-24 12:53,MIA,2023-10-24 16:45,N/A,N/A,active,6,
PHX,AS,AS6342,2023-10-24 09:22,2023-10-24 09:30,2023-10-24 09:30,MIA,2023-10-24 16:45,2023-10-24 16:51,N/A,active,8,6
PHX,IB,IB4892,2023-10-24 09:22,2023-10-24 09:30,2023-10-24 09:30,MIA,2023-10-24 16:45,2023-10-24 16:51,N/A,active,8,6
GUA,IB,IB4022,2023-10-24 12:26,2023-10-24 12:08,2023-10-24 12:08,MIA,2023-10-24 17:07,2023-10-24 16:51,N/A,active,,
GUA,AA,AA1258,2023-10-24 12:26,2023-10-24 12:08,2023-10-24 12:08,MIA,2023-10-24 17:07,2023-10-24 16:51,N/A,active,,
PHX,AA,AA1968,2023-10-24 09:22,2023-10-24 09:30,2023-10-24 09:30,MIA,2023-10-24 16:45,2023-10-24 16:51,N/A,active,8,6
PHX,G3,G36294,2023-10-24 09:22,2023-10-24 09:30,2023-10-24 09:30,MIA,2023-10-24 16:45,2023-10-24 16:51,N/A,active,8,6
PHX,QR,QR7654,2023-10-24 09:22,2023-10-24 09:30,2023-10-24 09:30,MIA,2023-10-24 16:45,2023-10-24 16:51,N/A,active,8,6
GUA,BA,BA4424,2023-10-24 12:26,2023-10-24 12:08,2023-10-24 12:08,MIA,2023-10-24 17:07,2023-10-24 16:51,N/A,active,,
ATL,VS,VS2623,2023-10-24 15:10,N/A,N/A,MIA,2023-10-24 17:03,2023-10-24 16:52,N/A,scheduled,,
TPA,G3,G36075,2023-10-24 15:18,2023-10-24 15:50,N/A,MIA,2023-10-24 16:25,2023-10-24 16:52,N/A,scheduled,32,27
TPA,BA,BA5705,2023-10-24 15:18,2023-10-24 15:50,N/A,MIA,2023-10-24 16:25,2023-10-24 16:52,N/A,scheduled,32,27
ATL,KL,KL5783,2023-10-24 15:10,N/A,N/A,MIA,2023-10-24 17:03,2023-10-24 16:52,N/A,scheduled,,
TPA,MQ,MQ3925,2023-10-24 15:18,2023-10-24 15:50,N/A,MIA,2023-10-24 16:25,2023-10-24 16:52,N/A,scheduled,32,27
ATL,WS,WS7813,2023-10-24 15:10,N/A,N/A,MIA,2023-10-24 17:03,2023-10-24 16:52,N/A,scheduled,,
ATL,DL,DL1386,2023-10-24 15:10,N/A,N/A,MIA,2023-10-24 17:03,2023-10-24 16:52,N/A,scheduled,,
TPA,AA,AA3925,2023-10-24 15:18,2023-10-24 15:50,N/A,MIA,2023-10-24 16:25,2023-10-24 16:52,N/A,scheduled,32,27
ATL,AF,AF3478,2023-10-24 15:10,N/A,N/A,MIA,2023-10-24 17:03,2023-10-24 16:52,N/A,scheduled,,
TPA,QR,QR9454,2023-10-24 15:18,2023-10-24 15:50,N/A,MIA,2023-10-24 16:25,2023-10-24 16:52,N/A,scheduled,32,27
ATL,LA,LA6248,2023-10-24 15:10,N/A,N/A,MIA,2023-10-24 17:03,2023-10-24 16:52,N/A,scheduled,,
ATL,KE,KE6961,2023-10-24 15:10,N/A,N/A,MIA,2023-10-24 17:03,2023-10-24 16:52,N/A,scheduled,,
TPA,IB,IB4214,2023-10-24 15:18,2023-10-24 15:50,N/A,MIA,2023-10-24 16:25,2023-10-24 16:52,N/A,scheduled,32,27
LAX,G3,G36393,2023-10-24 08:20,2023-10-24 08:55,2023-10-24 08:55,MIA,2023-10-24 16:16,2023-10-24 16:53,N/A,active,35,37
LAX,QF,QF4674,2023-10-24 08:20,2023-10-24 08:55,2023-10-24 08:55,MIA,2023-10-24 16:16,2023-10-24 16:53,N/A,active,35,37
LAX,MH,MH9404,2023-10-24 08:20,2023-10-24 08:55,2023-10-24 08:55,MIA,2023-10-24 16:16,2023-10-24 16:53,N/A,active,35,37
LAX,TN,TN1332,2023-10-24 08:20,2023-10-24 08:55,2023-10-24 08:55,MIA,2023-10-24 16:16,2023-10-24 16:53,N/A,active,35,37
LAX,AA,AA1114,2023-10-24 08:20,2023-10-24 08:55,2023-10-24 08:55,MIA,2023-10-24 16:16,2023-10-24 16:53,N/A,active,35,37
LAX,GF,GF4135,2023-10-24 08:20,2023-10-24 08:55,2023-10-24 08:55,MIA,2023-10-24 16:16,2023-10-24 16:53,N/A,active,35,37
DFW,QR,QR2815,2023-10-24 12:40,2023-10-24 12:50,2023-10-24 12:50,MIA,2023-10-24 16:38,2023-10-24 16:55,N/A,active,10,17
DFW,AS,AS4521,2023-10-24 12:40,2023-10-24 12:50,2023-10-24 12:50,MIA,2023-10-24 16:38,2023-10-24 16:55,N/A,active,10,17
DFW,AA,AA2808,2023-10-24 12:40,2023-10-24 12:50,2023-10-24 12:50,MIA,2023-10-24 16:38,2023-10-24 16:55,N/A,active,10,17
GCM,AA,AA956,2023-10-24 14:20,N/A,N/A,MIA,2023-10-24 16:53,2023-10-24 16:58,N/A,scheduled,,5
GCM,QR,QR9007,2023-10-24 14:20,N/A,N/A,MIA,2023-10-24 16:53,2023-10-24 16:58,N/A,scheduled,,5
HAV,AA,AA253,2023-10-24 15:45,N/A,N/A,MIA,2023-10-24 16:54,2023-10-24 17:00,N/A,scheduled,,6
STX,QR,QR7967,2023-10-24 14:26,2023-10-24 14:09,2023-10-24 14:09,MIA,2023-10-24 17:27,2023-10-24 17:02,N/A,active,,
STX,AA,AA1293,2023-10-24 14:26,2023-10-24 14:09,2023-10-24 14:09,MIA,2023-10-24 17:27,2023-10-24 17:02,N/A,active,,
XPL,IB,IB4393,2023-10-24 12:29,2023-10-24 12:34,2023-10-24 12:34,MIA,2023-10-24 16:58,2023-10-24 17:04,N/A,active,5,6
XPL,AA,AA2586,2023-10-24 12:29,2023-10-24 12:34,2023-10-24 12:34,MIA,2023-10-24 16:58,2023-10-24 17:04,N/A,active,5,6
PUJ,AA,AA1272,2023-10-24 14:38,2023-10-24 14:29,2023-10-24 14:29,MIA,2023-10-24 17:12,2023-10-24 17:05,N/A,active,,
MDE,AV,AV30,2023-10-24 12:55,2023-10-24 12:45,2023-10-24 12:45,MIA,2023-10-24 17:25,2023-10-24 17:12,N/A,active,,
MDE,TP,TP7300,2023-10-24 12:55,2023-10-24 12:45,2023-10-24 12:45,MIA,2023-10-24 17:25,2023-10-24 17:12,N/A,active,,
MDE,UA,UA6659,2023-10-24 12:55,2023-10-24 12:45,2023-10-24 12:45,MIA,2023-10-24 17:25,2023-10-24 17:12,N/A,active,,
MDE,AZ,AZ2892,2023-10-24 12:55,2023-10-24 12:45,2023-10-24 12:45,MIA,2023-10-24 17:25,2023-10-24 17:12,N/A,active,,
CUN,BA,BA1838,2023-10-24 14:25,N/A,N/A,MIA,2023-10-24 17:14,2023-10-24 17:16,N/A,scheduled,,2
AUA,AA,AA1037,2023-10-24 14:35,2023-10-24 14:16,2023-10-24 14:16,MIA,2023-10-24 17:33,2023-10-24 17:16,N/A,active,,
CUN,QR,QR2232,2023-10-24 14:25,N/A,N/A,MIA,2023-10-24 17:14,2023-10-24 17:16,N/A,scheduled,,2
CUN,AA,AA2422,2023-10-24 14:25,N/A,N/A,MIA,2023-10-24 17:14,2023-10-24 17:16,N/A,scheduled,,2
CUN,IB,IB4956,2023-10-24 14:25,N/A,N/A,MIA,2023-10-24 17:14,2023-10-24 17:16,N/A,scheduled,,2
DOH,AA,AA8136,2023-10-24 08:35,2023-10-24 08:39,2023-10-24 08:39,MIA,2023-10-24 17:00,2023-10-24 17:18,N/A,active,4,18
DOH,QR,QR777,2023-10-24 08:35,2023-10-24 08:39,2023-10-24 08:39,MIA,2023-10-24 17:00,2023-10-24 17:18,N/A,active,4,18
DOH,WB,WB1081,2023-10-24 08:35,2023-10-24 08:39,2023-10-24 08:39,MIA,2023-10-24 17:00,2023-10-24 17:18,N/A,active,4,18
DOH,UL,UL3517,2023-10-24 08:35,2023-10-24 08:39,2023-10-24 08:39,MIA,2023-10-24 17:00,2023-10-24 17:18,N/A,active,4,18
DOH,AS,AS5815,2023-10-24 08:35,2023-10-24 08:39,2023-10-24 08:39,MIA,2023-10-24 17:00,2023-10-24 17:18,N/A,active,4,18
DOH,MH,MH9085,2023-10-24 08:35,2023-10-24 08:39,2023-10-24 08:39,MIA,2023-10-24 17:00,2023-10-24 17:18,N/A,active,4,18
DOH,B6,B65572,2023-10-24 08:35,2023-10-24 08:39,2023-10-24 08:39,MIA,2023-10-24 17:00,2023-10-24 17:18,N/A,active,4,18
DOH,WY,WY6059,2023-10-24 08:35,2023-10-24 08:39,2023-10-24 08:39,MIA,2023-10-24 17:00,2023-10-24 17:18,N/A,active,4,18
MGA,AA,AA2592,2023-10-24 12:47,2023-10-24 12:35,2023-10-24 12:35,MIA,2023-10-24 17:22,2023-10-24 17:19,N/A,active,,
MGA,IB,IB4045,2023-10-24 12:47,2023-10-24 12:35,2023-10-24 12:35,MIA,2023-10-24 17:22,2023-10-24 17:19,N/A,active,,
LAX,DL,DL811,2023-10-24 09:20,2023-10-24 09:18,2023-10-24 09:18,MIA,2023-10-24 17:18,2023-10-24 17:20,N/A,active,,2
LAX,LA,LA6472,2023-10-24 09:20,2023-10-24 09:18,2023-10-24 09:18,MIA,2023-10-24 17:18,2023-10-24 17:20,N/A,active,,2
LAX,CI,CI9880,2023-10-24 09:20,2023-10-24 09:18,2023-10-24 09:18,MIA,2023-10-24 17:18,2023-10-24 17:20,N/A,active,,2
PLS,BA,BA5490,2023-10-24 15:27,N/A,N/A,MIA,2023-10-24 17:21,2023-10-24 17:22,N/A,scheduled,,1
PLS,AA,AA1527,2023-10-24 15:27,N/A,N/A,MIA,2023-10-24 17:21,2023-10-24 17:22,N/A,scheduled,,1
PLS,QR,QR7689,2023-10-24 15:27,N/A,N/A,MIA,2023-10-24 17:21,2023-10-24 17:22,N/A,scheduled,,1
DEN,WN,WN366,2023-10-24 12:00,2023-10-24 11:56,2023-10-24 11:56,MIA,2023-10-24 17:45,2023-10-24 17:27,N/A,active,,
BZE,BA,BA1750,2023-10-24 13:18,N/A,N/A,MIA,2023-10-24 17:25,2023-10-24 17:28,N/A,scheduled,,3
BZE,AA,AA700,2023-10-24 13:18,N/A,N/A,MIA,2023-10-24 17:25,2023-10-24 17:28,N/A,scheduled,,3
LHR,KL,KL2516,2023-10-24 12:30,2023-10-24 12:53,2023-10-24 12:53,MIA,2023-10-24 17:20,2023-10-24 17:29,N/A,active,23,9
PTY,BA,BA5504,2023-10-24 13:41,2023-10-24 13:31,2023-10-24 13:31,MIA,2023-10-24 17:42,2023-10-24 17:29,N/A,active,,
MBJ,BA,BA4857,2023-10-24 14:40,N/A,N/A,MIA,2023-10-24 17:25,2023-10-24 17:29,N/A,scheduled,,4
PTY,AA,AA2964,2023-10-24 13:41,2023-10-24 13:31,2023-10-24 13:31,MIA,2023-10-24 17:42,2023-10-24 17:29,N/A,active,,
PTY,IB,IB4369,2023-10-24 13:41,2023-10-24 13:31,2023-10-24 13:31,MIA,2023-10-24 17:42,2023-10-24 17:29,N/A,active,,
SXM,AA,AA2219,2023-10-24 14:33,2023-10-24 14:18,2023-10-24 14:18,MIA,2023-10-24 17:48,2023-10-24 17:29,N/A,active,,
PTY,QR,QR7703,2023-10-24 13:41,2023-10-24 13:31,2023-10-24 13:31,MIA,2023-10-24 17:42,2023-10-24 17:29,N/A,active,,
LHR,AM,AM7654,2023-10-24 12:30,2023-10-24 12:53,2023-10-24 12:53,MIA,2023-10-24 17:20,2023-10-24 17:29,N/A,active,23,9
LHR,SQ,SQ2527,2023-10-24 12:30,2023-10-24 12:53,2023-10-24 12:53,MIA,2023-10-24 17:20,2023-10-24 17:29,N/A,active,23,9
SXM,QR,QR9019,2023-10-24 14:33,2023-10-24 14:18,2023-10-24 14:18,MIA,2023-10-24 17:48,2023-10-24 17:29,N/A,active,,
LHR,VS,VS117,2023-10-24 12:30,2023-10-24 12:53,2023-10-24 12:53,MIA,2023-10-24 17:20,2023-10-24 17:29,N/A,active,23,9
LHR,AF,AF9908,2023-10-24 12:30,2023-10-24 12:53,2023-10-24 12:53,MIA,2023-10-24 17:20,2023-10-24 17:29,N/A,active,23,9
MBJ,AA,AA2763,2023-10-24 14:40,N/A,N/A,MIA,2023-10-24 17:25,2023-10-24 17:29,N/A,scheduled,,4
LHR,DL,DL5968,2023-10-24 12:30,2023-10-24 12:53,2023-10-24 12:53,MIA,2023-10-24 17:20,2023-10-24 17:29,N/A,active,23,9
CLT,AA,AA1356,2023-10-24 15:30,N/A,N/A,MIA,2023-10-24 17:34,2023-10-24 17:30,N/A,scheduled,,
CLT,IB,IB4747,2023-10-24 15:30,N/A,N/A,MIA,2023-10-24 17:34,2023-10-24 17:30,N/A,scheduled,,
CLT,BA,BA1785,2023-10-24 15:30,N/A,N/A,MIA,2023-10-24 17:34,2023-10-24 17:30,N/A,scheduled,,
CLT,GF,GF4130,2023-10-24 15:30,N/A,N/A,MIA,2023-10-24 17:34,2023-10-24 17:30,N/A,scheduled,,
LRM,L5,L5203,2023-10-24 15:00,N/A,N/A,MIA,2023-10-24 17:30,N/A,N/A,scheduled,,
HOU,WN,WN1429,2023-10-24 14:10,N/A,N/A,MIA,2023-10-24 17:30,N/A,N/A,scheduled,,
CLT,QR,QR2903,2023-10-24 15:30,N/A,N/A,MIA,2023-10-24 17:34,2023-10-24 17:30,N/A,scheduled,,
CLT,G3,G36365,2023-10-24 15:30,N/A,N/A,MIA,2023-10-24 17:34,2023-10-24 17:30,N/A,scheduled,,
STI,AA,AA776,2023-10-24 15:14,N/A,N/A,MIA,2023-10-24 17:29,2023-10-24 17:32,N/A,scheduled,,3
BCN,IB,IB4461,2023-10-24 13:40,2023-10-24 13:33,2023-10-24 13:33,MIA,2023-10-24 17:34,2023-10-24 17:33,N/A,active,,
BCN,AY,AY4009,2023-10-24 13:40,2023-10-24 13:33,2023-10-24 13:33,MIA,2023-10-24 17:34,2023-10-24 17:33,N/A,active,,
BCN,AA,AA113,2023-10-24 13:40,2023-10-24 13:33,2023-10-24 13:33,MIA,2023-10-24 17:34,2023-10-24 17:33,N/A,active,,
BCN,BA,BA1519,2023-10-24 13:40,2023-10-24 13:33,2023-10-24 13:33,MIA,2023-10-24 17:34,2023-10-24 17:33,N/A,active,,
BSB,AA,AA7769,2023-10-24 09:40,N/A,N/A,MIA,2023-10-24 16:45,2023-10-24 17:33,N/A,active,,48
BSB,G3,G37748,2023-10-24 09:40,N/A,N/A,MIA,2023-10-24 16:45,2023-10-24 17:33,N/A,active,,48
BCN,LY,LY8162,2023-10-24 13:40,2023-10-24 13:33,2023-10-24 13:33,MIA,2023-10-24 17:34,2023-10-24 17:33,N/A,active,,
CTG,AA,AA1144,2023-10-24 13:25,2023-10-24 13:33,2023-10-24 13:33,MIA,2023-10-24 17:23,2023-10-24 17:34,N/A,active,8,11
RTB,MQ,MQ3740,2023-10-24 13:15,N/A,N/A,MIA,2023-10-24 17:29,2023-10-24 17:35,N/A,scheduled,,6
RTB,AA,AA3740,2023-10-24 13:15,N/A,N/A,MIA,2023-10-24 17:29,2023-10-24 17:35,N/A,scheduled,,6
JAX,IB,IB4292,2023-10-24 16:19,N/A,N/A,MIA,2023-10-24 17:37,N/A,N/A,scheduled,,
JAX,GF,GF4222,2023-10-24 16:19,N/A,N/A,MIA,2023-10-24 17:37,N/A,N/A,scheduled,,
JAX,MQ,MQ3635,2023-10-24 16:19,N/A,N/A,MIA,2023-10-24 17:37,N/A,N/A,scheduled,,
JAX,AA,AA3635,2023-10-24 16:19,N/A,N/A,MIA,2023-10-24 17:37,N/A,N/A,scheduled,,
JAX,QR,QR9113,2023-10-24 16:19,N/A,N/A,MIA,2023-10-24 17:37,N/A,N/A,scheduled,,
JAX,BA,BA4593,2023-10-24 16:19,N/A,N/A,MIA,2023-10-24 17:37,N/A,N/A,scheduled,,
ORF,AA,AA1448,2023-10-24 06:34,2023-10-24 15:30,N/A,MIA,2023-10-24 08:59,2023-10-24 17:38,N/A,scheduled,536,519
ORF,QR,QR9612,2023-10-24 06:34,2023-10-24 15:30,N/A,MIA,2023-10-24 08:59,2023-10-24 17:38,N/A,scheduled,536,519
HAV,DL,DL1790,2023-10-24 16:30,2023-10-24 16:40,N/A,MIA,2023-10-24 17:34,2023-10-24 17:40,N/A,scheduled,,6
CUR,AA,AA708,2023-10-24 14:48,2023-10-24 14:39,2023-10-24 14:39,MIA,2023-10-24 17:52,2023-10-24 17:42,N/A,active,,
POP,AA,AA2273,2023-10-24 15:33,N/A,N/A,MIA,2023-10-24 17:43,2023-10-24 17:42,N/A,scheduled,,
CUR,BA,BA1844,2023-10-24 14:48,2023-10-24 14:39,2023-10-24 14:39,MIA,2023-10-24 17:52,2023-10-24 17:42,N/A,active,,
POP,BA,BA5499,2023-10-24 15:33,N/A,N/A,MIA,2023-10-24 17:43,2023-10-24 17:42,N/A,scheduled,,
CUR,QR,QR2241,2023-10-24 14:48,2023-10-24 14:39,2023-10-24 14:39,MIA,2023-10-24 17:52,2023-10-24 17:42,N/A,active,,
GRU,DL,DL6062,2023-10-24 10:35,2023-10-24 10:33,2023-10-24 10:33,MIA,2023-10-24 17:50,2023-10-24 17:43,N/A,active,,
GRU,JJ,JJ8194,2023-10-24 10:35,2023-10-24 10:33,2023-10-24 10:33,MIA,2023-10-24 17:50,2023-10-24 17:43,N/A,active,,
GRU,LA,LA8194,2023-10-24 10:35,2023-10-24 10:33,2023-10-24 10:33,MIA,2023-10-24 17:50,2023-10-24 17:43,N/A,active,,
DOM,MQ,MQ3579,2023-10-24 14:25,2023-10-24 14:15,2023-10-24 14:15,MIA,2023-10-24 17:55,2023-10-24 17:43,N/A,active,,
DOM,AA,AA3579,2023-10-24 14:25,2023-10-24 14:15,2023-10-24 14:15,MIA,2023-10-24 17:55,2023-10-24 17:43,N/A,active,,
AUS,WN,WN1316,2023-10-24 14:05,2023-10-24 14:11,N/A,MIA,2023-10-24 17:40,2023-10-24 17:44,N/A,scheduled,6,4
KIN,AA,AA530,2023-10-24 14:50,N/A,N/A,MIA,2023-10-24 17:44,2023-10-24 17:47,N/A,scheduled,,3
KIN,BA,BA4719,2023-10-24 14:50,N/A,N/A,MIA,2023-10-24 17:44,2023-10-24 17:47,N/A,scheduled,,3
KIN,IB,IB4310,2023-10-24 14:50,N/A,N/A,MIA,2023-10-24 17:44,2023-10-24 17:47,N/A,scheduled,,3
